Customer ID,Country,Total_sales,Frequency,LastInvoiceDate,Reference_date,Recency
13078.0,United Kingdom,12627.94,26,2011-03-09 14:14:00,2011-12-10 12:50:00,275
13089.0,United Kingdom,58762.08,97,2011-03-08 14:47:00,2011-12-10 12:50:00,276
13090.0,United Kingdom,8895.82,13,2010-12-09 12:12:00,2011-12-10 12:50:00,366
13094.0,United Kingdom,1927.32,12,2011-07-06 11:42:00,2011-12-10 12:50:00,157
13098.0,United Kingdom,28882.44,28,2011-02-08 11:32:00,2011-12-10 12:50:00,305
13102.0,United Kingdom,6424.09,24,2010-12-09 13:38:00,2011-12-10 12:50:00,365
13113.0,United Kingdom,12245.96,24,2011-08-09 12:00:00,2011-12-10 12:50:00,123
13148.0,United Kingdom,3683.26,12,2011-01-30 15:22:00,2011-12-10 12:50:00,313
13199.0,United Kingdom,9802.12,37,2011-09-08 14:53:00,2011-12-10 12:50:00,92
13230.0,United Kingdom,2755.63,14,2010-12-09 19:28:00,2011-12-10 12:50:00,365
13263.0,United Kingdom,7411.71,34,2011-12-08 13:59:00,2011-12-10 12:50:00,1
13266.0,United Kingdom,3834.26,12,2011-06-07 13:33:00,2011-12-10 12:50:00,185
13267.0,United Kingdom,4521.49,19,2011-03-09 09:12:00,2011-12-10 12:50:00,276
13269.0,United Kingdom,5343.28,15,2011-12-08 14:53:00,2011-12-10 12:50:00,1
13319.0,United Kingdom,10845.55,26,2011-09-09 10:24:00,2011-12-10 12:50:00,92
13408.0,United Kingdom,28117.04,62,2011-11-09 11:58:00,2011-12-10 12:50:00,31
13418.0,United Kingdom,6127.43,18,2011-08-07 15:43:00,2011-12-10 12:50:00,124
13458.0,United Kingdom,9646.57,14,2011-05-09 15:21:00,2011-12-10 12:50:00,214
13468.0,United Kingdom,5704.97,37,2011-09-08 10:52:00,2011-12-10 12:50:00,93
13488.0,United Kingdom,8968.31,13,2010-12-07 13:01:00,2011-12-10 12:50:00,367
13534.0,United Kingdom,5870.08,25,2011-02-08 10:17:00,2011-12-10 12:50:00,305
13552.0,United Kingdom,3740.07,12,2011-08-08 11:28:00,2011-12-10 12:50:00,124
13571.0,United Kingdom,2088.94,12,2011-09-08 11:27:00,2011-12-10 12:50:00,93
13576.0,United Kingdom,6717.34,18,2011-01-06 14:58:00,2011-12-10 12:50:00,337
13599.0,United Kingdom,5149.92,21,2011-12-08 16:10:00,2011-12-10 12:50:00,1
13668.0,United Kingdom,6309.83,21,2011-01-09 11:02:00,2011-12-10 12:50:00,335
13694.0,United Kingdom,65039.62,50,2011-06-09 19:33:00,2011-12-10 12:50:00,183
13695.0,United Kingdom,2504.13,15,2011-11-08 14:26:00,2011-12-10 12:50:00,31
13709.0,United Kingdom,6307.650000000001,13,2011-12-06 10:28:00,2011-12-10 12:50:00,4
13742.0,United Kingdom,3107.87,12,2011-06-08 13:14:00,2011-12-10 12:50:00,184
13756.0,United Kingdom,5189.52,14,2011-06-09 11:27:00,2011-12-10 12:50:00,184
13767.0,United Kingdom,17220.36,37,2011-08-08 13:59:00,2011-12-10 12:50:00,123
13777.0,United Kingdom,25977.16,33,2011-12-09 12:25:00,2011-12-10 12:50:00,1
13798.0,United Kingdom,37153.85,57,2011-05-09 13:51:00,2011-12-10 12:50:00,214
13854.0,United Kingdom,8109.519999999999,25,2010-12-09 10:48:00,2011-12-10 12:50:00,366
13871.0,United Kingdom,6403.25,13,2011-09-08 12:51:00,2011-12-10 12:50:00,92
13880.0,United Kingdom,3219.77,13,2010-12-07 14:00:00,2011-12-10 12:50:00,367
13881.0,United Kingdom,17159.52,20,2011-03-07 09:35:00,2011-12-10 12:50:00,278
13969.0,United Kingdom,9024.17,18,2011-06-09 18:41:00,2011-12-10 12:50:00,183
13983.0,United Kingdom,2603.43,12,2010-12-08 10:38:00,2011-12-10 12:50:00,367
13985.0,United Kingdom,7060.13,15,2011-05-09 08:26:00,2011-12-10 12:50:00,215
13999.0,United Kingdom,3901.81,12,2011-05-09 14:40:00,2011-12-10 12:50:00,214
14031.0,United Kingdom,17286.86,19,2010-12-09 17:34:00,2011-12-10 12:50:00,365
14040.0,United Kingdom,3560.32,12,2011-06-09 13:51:00,2011-12-10 12:50:00,183
14051.0,United Kingdom,15610.39,23,2011-09-09 10:16:00,2011-12-10 12:50:00,92
14056.0,United Kingdom,8152.71,23,2011-08-09 16:17:00,2011-12-10 12:50:00,122
14057.0,United Kingdom,6211.66,17,2011-03-04 13:58:00,2011-12-10 12:50:00,280
14060.0,United Kingdom,6140.42,19,2011-06-09 10:46:00,2011-12-10 12:50:00,184
14062.0,United Kingdom,10464.85,12,2011-09-09 10:31:00,2011-12-10 12:50:00,92
14085.0,United Kingdom,4421.29,18,2011-03-09 14:30:00,2011-12-10 12:50:00,275
14088.0,United Kingdom,50491.81,13,2011-08-03 11:21:00,2011-12-10 12:50:00,129
14092.0,United Kingdom,4076.91,14,2011-07-31 13:36:00,2011-12-10 12:50:00,131
14096.0,United Kingdom,53258.43,17,2011-09-09 15:17:00,2011-12-10 12:50:00,91
14110.0,United Kingdom,5683.15,12,2011-12-06 12:26:00,2011-12-10 12:50:00,4
14135.0,United Kingdom,4690.31,15,2011-12-08 11:38:00,2011-12-10 12:50:00,2
14156.0,EIRE,116560.08,54,2011-09-07 16:00:00,2011-12-10 12:50:00,93
14180.0,United Kingdom,4748.52,25,2011-09-09 13:47:00,2011-12-10 12:50:00,91
14189.0,United Kingdom,4654.08,15,2011-12-07 15:55:00,2011-12-10 12:50:00,2
14191.0,United Kingdom,4684.76,13,2011-06-08 10:10:00,2011-12-10 12:50:00,185
14194.0,United Kingdom,11349.52,21,2011-12-05 10:38:00,2011-12-10 12:50:00,5
14217.0,United Kingdom,2004.98,17,2011-06-08 08:46:00,2011-12-10 12:50:00,185
14282.0,United Kingdom,3701.44,15,2011-11-08 12:46:00,2011-12-10 12:50:00,32
14298.0,United Kingdom,51527.3,44,2011-11-09 10:26:00,2011-12-10 12:50:00,31
14367.0,United Kingdom,9227.82,16,2011-06-08 13:04:00,2011-12-10 12:50:00,184
14397.0,United Kingdom,2612.96,19,2011-09-07 09:37:00,2011-12-10 12:50:00,94
14401.0,United Kingdom,4051.48,13,2011-09-05 11:51:00,2011-12-10 12:50:00,96
14415.0,United Kingdom,5855.57,13,2011-10-09 16:11:00,2011-12-10 12:50:00,61
14527.0,United Kingdom,8506.13,55,2011-08-09 16:27:00,2011-12-10 12:50:00,122
14534.0,United Kingdom,4395.65,18,2011-03-09 11:05:00,2011-12-10 12:50:00,276
14543.0,United Kingdom,3560.08,16,2011-05-09 13:59:00,2011-12-10 12:50:00,214
14560.0,United Kingdom,2237.77,22,2011-03-08 12:57:00,2011-12-10 12:50:00,276
14562.0,United Kingdom,5006.77,18,2011-06-09 19:55:00,2011-12-10 12:50:00,183
14606.0,United Kingdom,11926.15,90,2011-06-09 13:08:00,2011-12-10 12:50:00,183
14607.0,United Kingdom,15021.5,12,2011-11-03 14:32:00,2011-12-10 12:50:00,36
14646.0,Netherlands,279138.02,72,2011-08-09 13:51:00,2011-12-10 12:50:00,122
14667.0,United Kingdom,9170.79,25,2011-05-09 13:03:00,2011-12-10 12:50:00,214
14680.0,United Kingdom,28754.11,16,2011-07-08 13:26:00,2011-12-10 12:50:00,154
14688.0,United Kingdom,5579.1,21,2011-09-08 12:16:00,2011-12-10 12:50:00,93
14702.0,United Kingdom,3251.79,17,2010-12-09 19:23:00,2011-12-10 12:50:00,365
14709.0,United Kingdom,4921.04,13,2011-11-09 08:24:00,2011-12-10 12:50:00,31
14733.0,United Kingdom,9585.91,12,2010-12-07 11:30:00,2011-12-10 12:50:00,368
14735.0,United Kingdom,6050.69,31,2011-12-06 12:09:00,2011-12-10 12:50:00,4
14796.0,United Kingdom,7973.93,17,2011-12-08 15:31:00,2011-12-10 12:50:00,1
14800.0,United Kingdom,4331.79,12,2011-01-09 11:27:00,2011-12-10 12:50:00,335
14825.0,United Kingdom,2221.01,12,2011-03-09 10:00:00,2011-12-10 12:50:00,276
14849.0,United Kingdom,7930.54,25,2011-10-06 11:24:00,2011-12-10 12:50:00,65
14895.0,United Kingdom,11138.71,20,2011-09-09 15:11:00,2011-12-10 12:50:00,91
14911.0,EIRE,136161.83,198,2011-06-09 13:46:00,2011-12-10 12:50:00,183
14944.0,United Kingdom,5900.25,12,2011-09-06 09:23:00,2011-12-10 12:50:00,95
15005.0,United Kingdom,6293.67,28,2011-01-09 14:12:00,2011-12-10 12:50:00,334
15039.0,United Kingdom,19766.59,47,2011-09-09 11:15:00,2011-12-10 12:50:00,92
15044.0,United Kingdom,7634.73,17,2011-10-04 15:41:00,2011-12-10 12:50:00,66
15046.0,United Kingdom,5071.47,15,2011-11-09 16:10:00,2011-12-10 12:50:00,30
15061.0,United Kingdom,54534.14,48,2011-06-08 08:51:00,2011-12-10 12:50:00,185
15078.0,United Kingdom,9743.11,32,2011-08-09 12:21:00,2011-12-10 12:50:00,123
15125.0,United Kingdom,11528.48,15,2011-07-27 10:53:00,2011-12-10 12:50:00,136
15144.0,United Kingdom,6580.44,17,2011-09-08 12:20:00,2011-12-10 12:50:00,93
15152.0,United Kingdom,4745.69,13,2011-11-09 13:50:00,2011-12-10 12:50:00,30
15159.0,United Kingdom,18641.01,30,2011-05-09 11:26:00,2011-12-10 12:50:00,215
15187.0,United Kingdom,4762.18,15,2011-11-09 08:14:00,2011-12-10 12:50:00,31
15189.0,United Kingdom,16225.39,41,2011-09-09 14:18:00,2011-12-10 12:50:00,91
15194.0,United Kingdom,7616.53,15,2011-11-08 10:26:00,2011-12-10 12:50:00,32
15235.0,United Kingdom,2247.51,12,2011-04-07 10:11:00,2011-12-10 12:50:00,247
15249.0,United Kingdom,6688.46,13,2011-09-09 11:46:00,2011-12-10 12:50:00,92
15271.0,United Kingdom,2493.34,15,2010-12-09 13:47:00,2011-12-10 12:50:00,365
15290.0,United Kingdom,7943.22,18,2011-11-08 17:19:00,2011-12-10 12:50:00,31
15291.0,United Kingdom,4623.3,14,2011-11-07 13:57:00,2011-12-10 12:50:00,32
15298.0,United Kingdom,4799.9,12,2011-09-08 08:56:00,2011-12-10 12:50:00,93
15301.0,United Kingdom,5049.95,12,2010-12-06 12:21:00,2011-12-10 12:50:00,369
15311.0,United Kingdom,60632.75,91,2011-12-09 12:00:00,2011-12-10 12:50:00,1
15358.0,United Kingdom,8347.2,22,2010-12-09 10:04:00,2011-12-10 12:50:00,366
15373.0,United Kingdom,2415.91,12,2011-03-30 11:18:00,2011-12-10 12:50:00,255
15465.0,United Kingdom,7354.62,18,2011-10-09 10:13:00,2011-12-10 12:50:00,62
15498.0,United Kingdom,13316.4,27,2010-12-08 14:46:00,2011-12-10 12:50:00,366
15513.0,United Kingdom,14758.22,19,2010-12-09 09:23:00,2011-12-10 12:50:00,366
15547.0,United Kingdom,4910.6,14,2011-10-30 15:19:00,2011-12-10 12:50:00,40
15555.0,United Kingdom,4791.87,16,2010-12-09 16:53:00,2011-12-10 12:50:00,365
15570.0,United Kingdom,4148.82,12,2010-12-05 12:57:00,2011-12-10 12:50:00,369
15601.0,United Kingdom,6776.56,14,2011-08-09 09:26:00,2011-12-10 12:50:00,123
15615.0,United Kingdom,10399.74,23,2011-06-09 12:02:00,2011-12-10 12:50:00,184
15640.0,United Kingdom,12416.11,15,2011-08-07 14:34:00,2011-12-10 12:50:00,124
15694.0,United Kingdom,6464.4,13,2011-12-09 09:44:00,2011-12-10 12:50:00,1
15719.0,United Kingdom,5028.42,13,2011-07-07 12:22:00,2011-12-10 12:50:00,156
15738.0,United Kingdom,4812.42,16,2011-06-09 10:48:00,2011-12-10 12:50:00,184
15769.0,United Kingdom,56252.72,26,2011-03-09 12:44:00,2011-12-10 12:50:00,276
15804.0,United Kingdom,4206.39,13,2011-12-09 12:31:00,2011-12-10 12:50:00,1
15805.0,United Kingdom,5488.18,17,2011-11-08 09:07:00,2011-12-10 12:50:00,32
15827.0,United Kingdom,1836.09,14,2011-06-09 13:37:00,2011-12-10 12:50:00,183
15838.0,United Kingdom,33643.08,19,2011-04-07 09:39:00,2011-12-10 12:50:00,247
15854.0,United Kingdom,2969.12,12,2011-12-05 13:39:00,2011-12-10 12:50:00,4
15856.0,United Kingdom,16142.38,27,2010-12-09 13:34:00,2011-12-10 12:50:00,365
15867.0,United Kingdom,3803.6,15,2011-06-09 16:08:00,2011-12-10 12:50:00,183
15939.0,United Kingdom,6100.01,14,2011-04-07 12:02:00,2011-12-10 12:50:00,247
15955.0,United Kingdom,4416.26,14,2011-10-04 17:32:00,2011-12-10 12:50:00,66
15971.0,United Kingdom,4194.9,12,2011-07-06 12:33:00,2011-12-10 12:50:00,157
16011.0,United Kingdom,3352.96,16,2011-09-08 15:41:00,2011-12-10 12:50:00,92
16013.0,United Kingdom,37130.6,47,2011-06-08 13:00:00,2011-12-10 12:50:00,184
16029.0,United Kingdom,72708.09,62,2011-07-08 11:41:00,2011-12-10 12:50:00,155
16033.0,United Kingdom,8778.82,20,2011-02-07 13:50:00,2011-12-10 12:50:00,305
16133.0,United Kingdom,14589.04,33,2011-04-08 08:39:00,2011-12-10 12:50:00,246
16161.0,United Kingdom,5533.67,19,2011-12-08 12:10:00,2011-12-10 12:50:00,2
16168.0,United Kingdom,3787.6,27,2011-11-09 15:51:00,2011-12-10 12:50:00,30
16186.0,United Kingdom,4006.94,12,2011-10-04 11:56:00,2011-12-10 12:50:00,67
16187.0,United Kingdom,6911.4400000000005,15,2011-11-08 09:50:00,2011-12-10 12:50:00,32
16191.0,United Kingdom,5180.52,13,2011-12-07 11:26:00,2011-12-10 12:50:00,3
16210.0,United Kingdom,21076.3,17,2011-11-09 10:47:00,2011-12-10 12:50:00,31
16241.0,United Kingdom,2590.31,13,2011-11-07 16:33:00,2011-12-10 12:50:00,32
16326.0,United Kingdom,3039.2200000000003,14,2011-05-09 12:30:00,2011-12-10 12:50:00,215
16333.0,United Kingdom,26626.8,22,2011-08-08 11:56:00,2011-12-10 12:50:00,124
16353.0,United Kingdom,6675.71,23,2011-09-09 12:41:00,2011-12-10 12:50:00,92
16393.0,United Kingdom,3040.96,13,2011-05-08 13:07:00,2011-12-10 12:50:00,215
16401.0,United Kingdom,4098.32,12,2011-12-08 18:15:00,2011-12-10 12:50:00,1
16422.0,United Kingdom,34684.4,51,2011-11-08 09:03:00,2011-12-10 12:50:00,32
16458.0,United Kingdom,3482.74,18,2011-08-08 12:20:00,2011-12-10 12:50:00,124
16523.0,United Kingdom,9418.47,21,2011-07-08 13:12:00,2011-12-10 12:50:00,154
16525.0,United Kingdom,13027.45,26,2011-03-09 11:48:00,2011-12-10 12:50:00,276
16553.0,United Kingdom,5719.82,12,2011-02-08 12:12:00,2011-12-10 12:50:00,305
16558.0,United Kingdom,8338.49,20,2011-12-09 10:20:00,2011-12-10 12:50:00,1
16592.0,United Kingdom,4113.68,16,2011-06-09 11:40:00,2011-12-10 12:50:00,184
16607.0,United Kingdom,3347.71,14,2011-02-09 15:25:00,2011-12-10 12:50:00,303
16626.0,United Kingdom,4413.1,17,2011-12-09 11:56:00,2011-12-10 12:50:00,1
16656.0,United Kingdom,8625.8,15,2011-08-09 15:22:00,2011-12-10 12:50:00,122
16672.0,United Kingdom,8134.94,20,2011-05-09 09:46:00,2011-12-10 12:50:00,215
16678.0,United Kingdom,3109.99,12,2011-12-07 12:17:00,2011-12-10 12:50:00,3
16684.0,United Kingdom,66653.56,28,2011-12-05 14:06:00,2011-12-10 12:50:00,4
16700.0,United Kingdom,5076.55,13,2010-12-08 16:34:00,2011-12-10 12:50:00,366
16701.0,United Kingdom,5398.3,13,2011-06-03 11:46:00,2011-12-10 12:50:00,190
16705.0,United Kingdom,14034.99,20,2011-12-09 12:08:00,2011-12-10 12:50:00,1
16713.0,United Kingdom,6910.78,15,2011-02-08 14:34:00,2011-12-10 12:50:00,304
16722.0,United Kingdom,4730.81,13,2011-06-09 10:06:00,2011-12-10 12:50:00,184
16729.0,United Kingdom,7202.01,21,2011-05-09 13:43:00,2011-12-10 12:50:00,214
16745.0,United Kingdom,7180.7,17,2011-06-09 12:21:00,2011-12-10 12:50:00,184
16746.0,United Kingdom,6680.11,18,2011-12-05 12:33:00,2011-12-10 12:50:00,5
16764.0,United Kingdom,2790.9500000000003,13,2011-11-08 12:32:00,2011-12-10 12:50:00,32
16779.0,United Kingdom,10611.72,22,2011-06-09 16:44:00,2011-12-10 12:50:00,183
16782.0,United Kingdom,2267.9500000000003,13,2010-12-09 11:28:00,2011-12-10 12:50:00,366
16814.0,United Kingdom,6406.8,21,2011-07-07 11:56:00,2011-12-10 12:50:00,156
16839.0,United Kingdom,16594.35,34,2011-05-09 13:27:00,2011-12-10 12:50:00,214
16843.0,United Kingdom,10196.57,16,2011-09-07 10:56:00,2011-12-10 12:50:00,94
16904.0,United Kingdom,3634.95,15,2010-12-07 13:30:00,2011-12-10 12:50:00,367
16923.0,United Kingdom,7069.08,19,2011-01-09 10:21:00,2011-12-10 12:50:00,335
16928.0,United Kingdom,2806.75,17,2011-05-08 11:56:00,2011-12-10 12:50:00,216
16931.0,United Kingdom,4554.87,21,2011-10-09 13:19:00,2011-12-10 12:50:00,61
16945.0,United Kingdom,4345.5,19,2011-03-09 14:23:00,2011-12-10 12:50:00,275
17017.0,United Kingdom,8694.26,20,2010-12-09 15:35:00,2011-12-10 12:50:00,365
17068.0,United Kingdom,4545.89,21,2011-09-06 12:10:00,2011-12-10 12:50:00,95
17139.0,United Kingdom,10650.77,12,2011-08-09 11:56:00,2011-12-10 12:50:00,123
17220.0,United Kingdom,3187.55,14,2011-07-06 10:10:00,2011-12-10 12:50:00,157
17238.0,United Kingdom,3719.1,17,2011-03-09 12:33:00,2011-12-10 12:50:00,276
17243.0,United Kingdom,8531.65,26,2011-01-09 10:06:00,2011-12-10 12:50:00,335
17306.0,United Kingdom,8631.31,19,2011-03-08 16:31:00,2011-12-10 12:50:00,276
17315.0,United Kingdom,6241.15,36,2011-02-08 15:30:00,2011-12-10 12:50:00,304
17346.0,United Kingdom,2622.88,15,2011-12-06 12:18:00,2011-12-10 12:50:00,4
17377.0,United Kingdom,4058.32,20,2010-12-09 10:42:00,2011-12-10 12:50:00,366
17381.0,United Kingdom,20275.61,29,2011-03-07 11:54:00,2011-12-10 12:50:00,278
17389.0,United Kingdom,31833.68,34,2011-12-09 09:38:00,2011-12-10 12:50:00,1
17402.0,United Kingdom,2598.85,12,2011-06-09 14:45:00,2011-12-10 12:50:00,183
17404.0,Sweden,31781.82,13,2011-07-06 14:17:00,2011-12-10 12:50:00,156
17419.0,United Kingdom,4226.57,12,2011-03-08 11:44:00,2011-12-10 12:50:00,277
17428.0,United Kingdom,17256.85,28,2011-12-09 09:45:00,2011-12-10 12:50:00,1
17450.0,United Kingdom,194390.79,46,2011-03-09 10:58:00,2011-12-10 12:50:00,276
17511.0,United Kingdom,91062.38,31,2011-11-09 11:19:00,2011-12-10 12:50:00,31
17576.0,United Kingdom,3564.83,19,2011-06-09 17:47:00,2011-12-10 12:50:00,183
17581.0,United Kingdom,11025.24,25,2011-12-09 12:21:00,2011-12-10 12:50:00,1
17611.0,United Kingdom,3961.12,15,2011-11-09 09:01:00,2011-12-10 12:50:00,31
17613.0,United Kingdom,4544.55,14,2011-02-07 11:20:00,2011-12-10 12:50:00,306
17652.0,United Kingdom,4867.72,12,2011-06-09 16:55:00,2011-12-10 12:50:00,183
17659.0,United Kingdom,2999.46,12,2011-06-08 09:58:00,2011-12-10 12:50:00,185
17675.0,United Kingdom,20374.28,31,2011-08-09 16:44:00,2011-12-10 12:50:00,122
17677.0,United Kingdom,16345.38,30,2011-12-08 09:56:00,2011-12-10 12:50:00,2
17690.0,United Kingdom,4726.8,15,2011-11-09 15:17:00,2011-12-10 12:50:00,30
17706.0,United Kingdom,10504.49,17,2010-12-08 11:04:00,2011-12-10 12:50:00,367
17719.0,United Kingdom,5396.04,15,2011-07-06 14:01:00,2011-12-10 12:50:00,156
17730.0,United Kingdom,5298.4800000000005,13,2011-08-09 14:18:00,2011-12-10 12:50:00,122
17735.0,United Kingdom,13110.02,19,2011-07-08 08:48:00,2011-12-10 12:50:00,155
17757.0,United Kingdom,5589.4400000000005,30,2011-02-09 14:18:00,2011-12-10 12:50:00,303
17790.0,United Kingdom,1964.3,14,2011-10-09 14:22:00,2011-12-10 12:50:00,61
17809.0,United Kingdom,5411.91,12,2011-04-08 13:01:00,2011-12-10 12:50:00,245
17811.0,United Kingdom,7755.12,39,2011-10-09 11:29:00,2011-12-10 12:50:00,62
17841.0,United Kingdom,40495.99,124,2011-09-09 10:12:00,2011-12-10 12:50:00,92
17850.0,United Kingdom,5391.21,34,2010-12-02 09:44:00,2011-12-10 12:50:00,373
17857.0,United Kingdom,25301.54,22,2010-12-09 11:35:00,2011-12-10 12:50:00,366
17858.0,United Kingdom,5140.66,12,2011-02-08 12:38:00,2011-12-10 12:50:00,305
17865.0,United Kingdom,10524.22,20,2011-11-09 12:08:00,2011-12-10 12:50:00,31
17870.0,United Kingdom,1865.89,12,2011-09-09 10:37:00,2011-12-10 12:50:00,92
17920.0,United Kingdom,4107.6,17,2010-12-06 16:58:00,2011-12-10 12:50:00,368
17949.0,United Kingdom,58030.48,44,2011-05-09 12:07:00,2011-12-10 12:50:00,215
17954.0,United Kingdom,2314.13,12,2011-08-08 13:46:00,2011-12-10 12:50:00,123
17961.0,United Kingdom,1296.44,39,2011-06-09 15:27:00,2011-12-10 12:50:00,183
17965.0,United Kingdom,2599.19,14,2011-09-09 10:54:00,2011-12-10 12:50:00,92
17975.0,United Kingdom,4479.96,13,2010-12-08 11:38:00,2011-12-10 12:50:00,367
18041.0,United Kingdom,4097.37,21,2011-06-09 15:55:00,2011-12-10 12:50:00,183
18065.0,United Kingdom,2392.83,14,2011-06-09 12:27:00,2011-12-10 12:50:00,184
18073.0,United Kingdom,3859.82,12,2011-07-07 11:12:00,2011-12-10 12:50:00,156
18102.0,United Kingdom,259657.3,60,2011-06-09 17:27:00,2011-12-10 12:50:00,183
18109.0,United Kingdom,8004.92,26,2011-09-09 13:58:00,2011-12-10 12:50:00,91
18118.0,United Kingdom,5622.68,26,2011-09-09 12:22:00,2011-12-10 12:50:00,92
18144.0,United Kingdom,2888.75,12,2011-11-09 09:22:00,2011-12-10 12:50:00,31
18172.0,United Kingdom,7561.68,20,2011-05-09 14:22:00,2011-12-10 12:50:00,214
18198.0,United Kingdom,5425.56,17,2011-11-08 15:35:00,2011-12-10 12:50:00,31
18223.0,United Kingdom,6484.54,14,2011-03-06 10:26:00,2011-12-10 12:50:00,279
18225.0,United Kingdom,5504.96,12,2010-12-09 15:46:00,2011-12-10 12:50:00,365
18229.0,United Kingdom,7276.900000000001,20,2011-06-08 15:18:00,2011-12-10 12:50:00,184
18241.0,United Kingdom,2073.09,17,2011-08-08 16:07:00,2011-12-10 12:50:00,123
18283.0,United Kingdom,2039.58,16,2011-12-06 12:02:00,2011-12-10 12:50:00,4
