Customer ID,Country,Total_sales,Frequency,LastInvoiceDate,Reference_date,Recency
13209.0,United Kingdom,5891.61,8,2011-11-09 13:54:00,2011-12-10 12:50:00,30
13225.0,United Kingdom,6463.84,7,2011-12-06 13:29:00,2011-12-10 12:50:00,3
13263.0,United Kingdom,7411.71,34,2011-12-08 13:59:00,2011-12-10 12:50:00,1
13266.0,United Kingdom,3834.26,12,2011-06-07 13:33:00,2011-12-10 12:50:00,185
13267.0,United Kingdom,4521.49,19,2011-03-09 09:12:00,2011-12-10 12:50:00,276
13269.0,United Kingdom,5343.28,15,2011-12-08 14:53:00,2011-12-10 12:50:00,1
13316.0,United Kingdom,5732.93,4,2011-07-31 11:48:00,2011-12-10 12:50:00,132
13319.0,United Kingdom,10845.55,26,2011-09-09 10:24:00,2011-12-10 12:50:00,92
13324.0,United Kingdom,7121.95,10,2011-01-31 10:13:00,2011-12-10 12:50:00,313
13327.0,United Kingdom,3627.77,8,2010-12-09 15:33:00,2011-12-10 12:50:00,365
13340.0,United Kingdom,10736.48,7,2011-03-08 11:39:00,2011-12-10 12:50:00,277
13381.0,United Kingdom,3639.31,6,2011-11-08 11:58:00,2011-12-10 12:50:00,32
13384.0,United Kingdom,4151.93,7,2011-11-09 11:04:00,2011-12-10 12:50:00,31
13408.0,United Kingdom,28117.04,62,2011-11-09 11:58:00,2011-12-10 12:50:00,31
13418.0,United Kingdom,6127.43,18,2011-08-07 15:43:00,2011-12-10 12:50:00,124
13426.0,United Kingdom,3641.32,10,2011-12-09 08:59:00,2011-12-10 12:50:00,1
13435.0,United Kingdom,3809.89,7,2011-08-05 11:49:00,2011-12-10 12:50:00,127
13458.0,United Kingdom,9646.57,14,2011-05-09 15:21:00,2011-12-10 12:50:00,214
13468.0,United Kingdom,5704.97,37,2011-09-08 10:52:00,2011-12-10 12:50:00,93
13488.0,United Kingdom,8968.31,13,2010-12-07 13:01:00,2011-12-10 12:50:00,367
13505.0,Switzerland,3633.63,4,2011-05-31 15:41:00,2011-12-10 12:50:00,192
13523.0,United Kingdom,3964.88,5,2010-12-08 14:22:00,2011-12-10 12:50:00,366
13534.0,United Kingdom,5870.08,25,2011-02-08 10:17:00,2011-12-10 12:50:00,305
13552.0,United Kingdom,3740.07,12,2011-08-08 11:28:00,2011-12-10 12:50:00,124
13555.0,United Kingdom,4098.88,4,2011-09-27 12:36:00,2011-12-10 12:50:00,74
13576.0,United Kingdom,6717.34,18,2011-01-06 14:58:00,2011-12-10 12:50:00,337
13599.0,United Kingdom,5149.92,21,2011-12-08 16:10:00,2011-12-10 12:50:00,1
13629.0,United Kingdom,7792.36,11,2011-11-09 09:52:00,2011-12-10 12:50:00,31
13668.0,United Kingdom,6309.83,21,2011-01-09 11:02:00,2011-12-10 12:50:00,335
13680.0,United Kingdom,3719.12,4,2011-12-08 13:47:00,2011-12-10 12:50:00,1
13694.0,United Kingdom,65039.62,50,2011-06-09 19:33:00,2011-12-10 12:50:00,183
13709.0,United Kingdom,6307.650000000001,13,2011-12-06 10:28:00,2011-12-10 12:50:00,4
13756.0,United Kingdom,5189.52,14,2011-06-09 11:27:00,2011-12-10 12:50:00,184
13767.0,United Kingdom,17220.36,37,2011-08-08 13:59:00,2011-12-10 12:50:00,123
13777.0,United Kingdom,25977.16,33,2011-12-09 12:25:00,2011-12-10 12:50:00,1
13798.0,United Kingdom,37153.85,57,2011-05-09 13:51:00,2011-12-10 12:50:00,214
13802.0,United Kingdom,4599.42,3,2011-03-30 10:54:00,2011-12-10 12:50:00,255
13815.0,Germany,3667.36,4,2011-01-25 12:16:00,2011-12-10 12:50:00,319
13854.0,United Kingdom,8109.519999999999,25,2010-12-09 10:48:00,2011-12-10 12:50:00,366
13871.0,United Kingdom,6403.25,13,2011-09-08 12:51:00,2011-12-10 12:50:00,92
13881.0,United Kingdom,17159.52,20,2011-03-07 09:35:00,2011-12-10 12:50:00,278
13941.0,United Kingdom,5112.96,5,2011-06-21 09:44:00,2011-12-10 12:50:00,172
13969.0,United Kingdom,9024.17,18,2011-06-09 18:41:00,2011-12-10 12:50:00,183
13985.0,United Kingdom,7060.13,15,2011-05-09 08:26:00,2011-12-10 12:50:00,215
13988.0,United Kingdom,4147.96,6,2011-06-30 11:54:00,2011-12-10 12:50:00,163
13999.0,United Kingdom,3901.81,12,2011-05-09 14:40:00,2011-12-10 12:50:00,214
14004.0,United Kingdom,4582.64,7,2011-08-04 17:38:00,2011-12-10 12:50:00,127
14016.0,EIRE,4291.21,4,2010-12-17 14:21:00,2011-12-10 12:50:00,357
14031.0,United Kingdom,17286.86,19,2010-12-09 17:34:00,2011-12-10 12:50:00,365
14049.0,United Kingdom,5578.72,4,2011-07-04 11:47:00,2011-12-10 12:50:00,159
14051.0,United Kingdom,15610.39,23,2011-09-09 10:16:00,2011-12-10 12:50:00,92
14056.0,United Kingdom,8152.71,23,2011-08-09 16:17:00,2011-12-10 12:50:00,122
14057.0,United Kingdom,6211.66,17,2011-03-04 13:58:00,2011-12-10 12:50:00,280
14060.0,United Kingdom,6140.42,19,2011-06-09 10:46:00,2011-12-10 12:50:00,184
14062.0,United Kingdom,10464.85,12,2011-09-09 10:31:00,2011-12-10 12:50:00,92
14085.0,United Kingdom,4421.29,18,2011-03-09 14:30:00,2011-12-10 12:50:00,275
14088.0,United Kingdom,50491.81,13,2011-08-03 11:21:00,2011-12-10 12:50:00,129
14092.0,United Kingdom,4076.91,14,2011-07-31 13:36:00,2011-12-10 12:50:00,131
14096.0,United Kingdom,53258.43,17,2011-09-09 15:17:00,2011-12-10 12:50:00,91
14101.0,United Kingdom,5976.79,6,2011-09-27 12:28:00,2011-12-10 12:50:00,74
14110.0,United Kingdom,5683.15,12,2011-12-06 12:26:00,2011-12-10 12:50:00,4
14135.0,United Kingdom,4690.31,15,2011-12-08 11:38:00,2011-12-10 12:50:00,2
14145.0,United Kingdom,3742.2,4,2011-07-06 11:52:00,2011-12-10 12:50:00,157
14146.0,United Kingdom,4191.0,5,2011-03-30 11:04:00,2011-12-10 12:50:00,255
14156.0,EIRE,116560.08,54,2011-09-07 16:00:00,2011-12-10 12:50:00,93
14159.0,United Kingdom,4627.98,11,2011-09-05 12:00:00,2011-12-10 12:50:00,96
14180.0,United Kingdom,4748.52,25,2011-09-09 13:47:00,2011-12-10 12:50:00,91
14189.0,United Kingdom,4654.08,15,2011-12-07 15:55:00,2011-12-10 12:50:00,2
14191.0,United Kingdom,4684.76,13,2011-06-08 10:10:00,2011-12-10 12:50:00,185
14194.0,United Kingdom,11349.52,21,2011-12-05 10:38:00,2011-12-10 12:50:00,5
14258.0,United Kingdom,12669.98,9,2011-04-08 11:44:00,2011-12-10 12:50:00,246
14277.0,France,4152.0,3,2011-11-24 15:01:00,2011-12-10 12:50:00,15
14282.0,United Kingdom,3701.44,15,2011-11-08 12:46:00,2011-12-10 12:50:00,32
14286.0,United Kingdom,4628.75,3,2011-10-25 08:26:00,2011-12-10 12:50:00,46
14291.0,United Kingdom,3883.25,11,2011-03-09 15:20:00,2011-12-10 12:50:00,275
14292.0,United Kingdom,4871.93,9,2011-10-31 09:51:00,2011-12-10 12:50:00,40
14298.0,United Kingdom,51527.3,44,2011-11-09 10:26:00,2011-12-10 12:50:00,31
14299.0,United Kingdom,3965.62,9,2010-12-09 10:30:00,2011-12-10 12:50:00,366
14329.0,United Kingdom,4975.24,7,2011-06-28 15:36:00,2011-12-10 12:50:00,164
14364.0,United Kingdom,3717.35,8,2011-06-05 11:44:00,2011-12-10 12:50:00,188
14367.0,United Kingdom,9227.82,16,2011-06-08 13:04:00,2011-12-10 12:50:00,184
14390.0,United Kingdom,4642.57,9,2011-11-29 13:49:00,2011-12-10 12:50:00,10
14401.0,United Kingdom,4051.48,13,2011-09-05 11:51:00,2011-12-10 12:50:00,96
14415.0,United Kingdom,5855.57,13,2011-10-09 16:11:00,2011-12-10 12:50:00,61
14422.0,United Kingdom,4263.64,6,2011-12-09 11:26:00,2011-12-10 12:50:00,1
14426.0,United Kingdom,4481.67,10,2011-03-08 15:17:00,2011-12-10 12:50:00,276
14505.0,United Kingdom,5859.43,8,2011-01-06 16:03:00,2011-12-10 12:50:00,337
14525.0,United Kingdom,4215.9,9,2011-06-07 12:34:00,2011-12-10 12:50:00,186
14527.0,United Kingdom,8506.13,55,2011-08-09 16:27:00,2011-12-10 12:50:00,122
14534.0,United Kingdom,4395.65,18,2011-03-09 11:05:00,2011-12-10 12:50:00,276
14547.0,United Kingdom,3974.75,8,2011-12-06 11:06:00,2011-12-10 12:50:00,4
14562.0,United Kingdom,5006.77,18,2011-06-09 19:55:00,2011-12-10 12:50:00,183
14606.0,United Kingdom,11926.15,90,2011-06-09 13:08:00,2011-12-10 12:50:00,183
14607.0,United Kingdom,15021.5,12,2011-11-03 14:32:00,2011-12-10 12:50:00,36
14646.0,Netherlands,279138.02,72,2011-08-09 13:51:00,2011-12-10 12:50:00,122
14667.0,United Kingdom,9170.79,25,2011-05-09 13:03:00,2011-12-10 12:50:00,214
14680.0,United Kingdom,28754.11,16,2011-07-08 13:26:00,2011-12-10 12:50:00,154
14688.0,United Kingdom,5579.1,21,2011-09-08 12:16:00,2011-12-10 12:50:00,93
14709.0,United Kingdom,4921.04,13,2011-11-09 08:24:00,2011-12-10 12:50:00,31
14733.0,United Kingdom,9585.91,12,2010-12-07 11:30:00,2011-12-10 12:50:00,368
14735.0,United Kingdom,6050.69,31,2011-12-06 12:09:00,2011-12-10 12:50:00,4
14739.0,United Kingdom,3902.28,7,2010-12-07 14:58:00,2011-12-10 12:50:00,367
14755.0,United Kingdom,5010.28,11,2011-01-09 14:02:00,2011-12-10 12:50:00,334
14769.0,United Kingdom,10415.33,8,2011-12-07 10:24:00,2011-12-10 12:50:00,3
14796.0,United Kingdom,7973.93,17,2011-12-08 15:31:00,2011-12-10 12:50:00,1
14800.0,United Kingdom,4331.79,12,2011-01-09 11:27:00,2011-12-10 12:50:00,335
14849.0,United Kingdom,7930.54,25,2011-10-06 11:24:00,2011-12-10 12:50:00,65
14866.0,United Kingdom,14353.4,11,2010-12-08 14:58:00,2011-12-10 12:50:00,366
14895.0,United Kingdom,11138.71,20,2011-09-09 15:11:00,2011-12-10 12:50:00,91
14911.0,EIRE,136161.83,198,2011-06-09 13:46:00,2011-12-10 12:50:00,183
14936.0,Channel Islands,8137.02,8,2011-03-09 11:53:00,2011-12-10 12:50:00,276
14944.0,United Kingdom,5900.25,12,2011-09-06 09:23:00,2011-12-10 12:50:00,95
14952.0,United Kingdom,8099.49,11,2011-02-07 09:50:00,2011-12-10 12:50:00,306
14961.0,United Kingdom,7044.68,9,2011-09-09 13:37:00,2011-12-10 12:50:00,91
15005.0,United Kingdom,6293.67,28,2011-01-09 14:12:00,2011-12-10 12:50:00,334
15023.0,United Kingdom,6701.51,11,2011-03-08 13:54:00,2011-12-10 12:50:00,276
15032.0,United Kingdom,4959.1,3,2010-12-08 13:30:00,2011-12-10 12:50:00,366
15034.0,United Kingdom,4274.16,8,2011-03-06 10:26:00,2011-12-10 12:50:00,279
15039.0,United Kingdom,19766.59,47,2011-09-09 11:15:00,2011-12-10 12:50:00,92
15044.0,United Kingdom,7634.73,17,2011-10-04 15:41:00,2011-12-10 12:50:00,66
15046.0,United Kingdom,5071.47,15,2011-11-09 16:10:00,2011-12-10 12:50:00,30
15061.0,United Kingdom,54534.14,48,2011-06-08 08:51:00,2011-12-10 12:50:00,185
15078.0,United Kingdom,9743.11,32,2011-08-09 12:21:00,2011-12-10 12:50:00,123
15093.0,United Kingdom,4597.02,6,2011-01-05 13:37:00,2011-12-10 12:50:00,338
15098.0,United Kingdom,39916.5,3,2011-06-10 15:33:00,2011-12-10 12:50:00,182
15125.0,United Kingdom,11528.48,15,2011-07-27 10:53:00,2011-12-10 12:50:00,136
15144.0,United Kingdom,6580.44,17,2011-09-08 12:20:00,2011-12-10 12:50:00,93
15150.0,United Kingdom,5291.33,10,2011-07-07 17:33:00,2011-12-10 12:50:00,155
15152.0,United Kingdom,4745.69,13,2011-11-09 13:50:00,2011-12-10 12:50:00,30
15159.0,United Kingdom,18641.01,30,2011-05-09 11:26:00,2011-12-10 12:50:00,215
15187.0,United Kingdom,4762.18,15,2011-11-09 08:14:00,2011-12-10 12:50:00,31
15189.0,United Kingdom,16225.39,41,2011-09-09 14:18:00,2011-12-10 12:50:00,91
15194.0,United Kingdom,7616.53,15,2011-11-08 10:26:00,2011-12-10 12:50:00,32
15195.0,United Kingdom,3861.0,1,2011-12-07 12:20:00,2011-12-10 12:50:00,3
15218.0,United Kingdom,5756.89,11,2011-05-06 10:36:00,2011-12-10 12:50:00,218
15249.0,United Kingdom,6688.46,13,2011-09-09 11:46:00,2011-12-10 12:50:00,92
15251.0,United Kingdom,10484.99,11,2011-09-09 15:53:00,2011-12-10 12:50:00,91
15290.0,United Kingdom,7943.22,18,2011-11-08 17:19:00,2011-12-10 12:50:00,31
15291.0,United Kingdom,4623.3,14,2011-11-07 13:57:00,2011-12-10 12:50:00,32
15296.0,United Kingdom,3672.86,6,2011-06-09 11:49:00,2011-12-10 12:50:00,184
15298.0,United Kingdom,4799.9,12,2011-09-08 08:56:00,2011-12-10 12:50:00,93
15299.0,United Kingdom,3907.01,6,2011-10-03 14:19:00,2011-12-10 12:50:00,67
15301.0,United Kingdom,5049.95,12,2010-12-06 12:21:00,2011-12-10 12:50:00,369
15311.0,United Kingdom,60632.75,91,2011-12-09 12:00:00,2011-12-10 12:50:00,1
15358.0,United Kingdom,8347.2,22,2010-12-09 10:04:00,2011-12-10 12:50:00,366
15379.0,United Kingdom,3703.29,7,2011-03-09 13:50:00,2011-12-10 12:50:00,275
15382.0,United Kingdom,5955.71,6,2011-06-08 11:57:00,2011-12-10 12:50:00,185
15416.0,United Kingdom,3984.32,4,2011-07-07 18:29:00,2011-12-10 12:50:00,155
15465.0,United Kingdom,7354.62,18,2011-10-09 10:13:00,2011-12-10 12:50:00,62
15482.0,United Kingdom,10839.76,11,2011-04-03 10:49:00,2011-12-10 12:50:00,251
15498.0,United Kingdom,13316.4,27,2010-12-08 14:46:00,2011-12-10 12:50:00,366
15502.0,United Kingdom,6923.98,10,2011-03-09 11:59:00,2011-12-10 12:50:00,276
15513.0,United Kingdom,14758.22,19,2010-12-09 09:23:00,2011-12-10 12:50:00,366
15514.0,United Kingdom,4023.72,11,2011-11-06 12:12:00,2011-12-10 12:50:00,34
15529.0,United Kingdom,3960.05,11,2011-03-09 12:35:00,2011-12-10 12:50:00,276
15547.0,United Kingdom,4910.6,14,2011-10-30 15:19:00,2011-12-10 12:50:00,40
15555.0,United Kingdom,4791.87,16,2010-12-09 16:53:00,2011-12-10 12:50:00,365
15570.0,United Kingdom,4148.82,12,2010-12-05 12:57:00,2011-12-10 12:50:00,369
15601.0,United Kingdom,6776.56,14,2011-08-09 09:26:00,2011-12-10 12:50:00,123
15615.0,United Kingdom,10399.74,23,2011-06-09 12:02:00,2011-12-10 12:50:00,184
15622.0,United Kingdom,3709.56,9,2011-04-28 13:36:00,2011-12-10 12:50:00,225
15640.0,United Kingdom,12416.11,15,2011-08-07 14:34:00,2011-12-10 12:50:00,124
15694.0,United Kingdom,6464.4,13,2011-12-09 09:44:00,2011-12-10 12:50:00,1
15719.0,United Kingdom,5028.42,13,2011-07-07 12:22:00,2011-12-10 12:50:00,156
15727.0,United Kingdom,5159.06,7,2011-04-05 12:08:00,2011-12-10 12:50:00,249
15738.0,United Kingdom,4812.42,16,2011-06-09 10:48:00,2011-12-10 12:50:00,184
15749.0,United Kingdom,44534.3,3,2011-04-18 13:20:00,2011-12-10 12:50:00,235
15769.0,United Kingdom,56252.72,26,2011-03-09 12:44:00,2011-12-10 12:50:00,276
15786.0,United Kingdom,4919.0,3,2011-10-24 14:13:00,2011-12-10 12:50:00,46
15804.0,United Kingdom,4206.39,13,2011-12-09 12:31:00,2011-12-10 12:50:00,1
15805.0,United Kingdom,5488.18,17,2011-11-08 09:07:00,2011-12-10 12:50:00,32
15808.0,United Kingdom,3651.27,4,2011-02-06 14:33:00,2011-12-10 12:50:00,306
15838.0,United Kingdom,33643.08,19,2011-04-07 09:39:00,2011-12-10 12:50:00,247
15845.0,United Kingdom,3711.77,8,2011-01-06 17:19:00,2011-12-10 12:50:00,337
15856.0,United Kingdom,16142.38,27,2010-12-09 13:34:00,2011-12-10 12:50:00,365
15867.0,United Kingdom,3803.6,15,2011-06-09 16:08:00,2011-12-10 12:50:00,183
15874.0,United Kingdom,4405.88,7,2011-04-08 12:17:00,2011-12-10 12:50:00,246
15903.0,United Kingdom,5126.76,7,2011-09-30 13:31:00,2011-12-10 12:50:00,70
15939.0,United Kingdom,6100.01,14,2011-04-07 12:02:00,2011-12-10 12:50:00,247
15955.0,United Kingdom,4416.26,14,2011-10-04 17:32:00,2011-12-10 12:50:00,66
15971.0,United Kingdom,4194.9,12,2011-07-06 12:33:00,2011-12-10 12:50:00,157
16000.0,United Kingdom,12393.7,3,2011-12-07 12:17:00,2011-12-10 12:50:00,3
16013.0,United Kingdom,37130.6,47,2011-06-08 13:00:00,2011-12-10 12:50:00,184
16019.0,United Kingdom,3786.24,9,2011-01-07 10:00:00,2011-12-10 12:50:00,337
16029.0,United Kingdom,72708.09,62,2011-07-08 11:41:00,2011-12-10 12:50:00,155
16033.0,United Kingdom,8778.82,20,2011-02-07 13:50:00,2011-12-10 12:50:00,305
16126.0,United Kingdom,6287.77,4,2011-06-08 14:57:00,2011-12-10 12:50:00,184
16133.0,United Kingdom,14589.04,33,2011-04-08 08:39:00,2011-12-10 12:50:00,246
16145.0,United Kingdom,3799.49,11,2011-08-08 09:22:00,2011-12-10 12:50:00,124
16161.0,United Kingdom,5533.67,19,2011-12-08 12:10:00,2011-12-10 12:50:00,2
16168.0,United Kingdom,3787.6,27,2011-11-09 15:51:00,2011-12-10 12:50:00,30
16180.0,United Kingdom,10254.18,8,2011-08-04 13:15:00,2011-12-10 12:50:00,127
16182.0,United Kingdom,6617.65,4,2011-09-28 13:23:00,2011-12-10 12:50:00,72
16186.0,United Kingdom,4006.94,12,2011-10-04 11:56:00,2011-12-10 12:50:00,67
16187.0,United Kingdom,6911.4400000000005,15,2011-11-08 09:50:00,2011-12-10 12:50:00,32
16191.0,United Kingdom,5180.52,13,2011-12-07 11:26:00,2011-12-10 12:50:00,3
16210.0,United Kingdom,21076.3,17,2011-11-09 10:47:00,2011-12-10 12:50:00,31
16240.0,United Kingdom,3718.8,2,2011-09-23 13:44:00,2011-12-10 12:50:00,77
16253.0,United Kingdom,3683.86,2,2011-10-04 09:09:00,2011-12-10 12:50:00,67
16258.0,United Kingdom,5203.51,5,2011-08-04 14:33:00,2011-12-10 12:50:00,127
16265.0,United Kingdom,5347.0,9,2011-02-08 12:01:00,2011-12-10 12:50:00,305
16303.0,United Kingdom,5360.63,3,2011-08-16 11:04:00,2011-12-10 12:50:00,116
