Customer ID,Country,Total_sales,Frequency,LastInvoiceDate,Reference_date,Recency
12465.0,Belgium,682.1899999999999,2,2011-06-23 13:37:00,2011-12-10 12:50:00,169
12468.0,Germany,657.54,2,2011-06-05 11:36:00,2011-12-10 12:50:00,188
12471.0,Germany,17388.649999999998,27,2011-07-07 12:40:00,2011-12-10 12:50:00,156
12472.0,Germany,6068.11,7,2011-11-07 14:01:00,2011-12-10 12:50:00,32
12473.0,Germany,2585.73,3,2011-08-17 12:04:00,2011-12-10 12:50:00,115
12474.0,Germany,6694.09,18,2011-03-28 14:07:00,2011-12-10 12:50:00,256
12475.0,Germany,669.38,1,2011-10-17 10:10:00,2011-12-10 12:50:00,54
12476.0,Germany,5898.42,11,2011-05-05 17:13:00,2011-12-10 12:50:00,218
12477.0,Germany,13219.74,6,2011-10-07 09:16:00,2011-12-10 12:50:00,64
12478.0,Greece,545.99,1,2011-12-06 09:56:00,2011-12-10 12:50:00,4
12479.0,Germany,473.2,1,2011-11-28 13:26:00,2011-12-10 12:50:00,11
12480.0,Germany,2885.63,4,2011-01-07 15:27:00,2011-12-10 12:50:00,336
12481.0,Germany,5003.82,10,2010-12-09 10:13:00,2011-12-10 12:50:00,366
12483.0,Sweden,1910.98,8,2011-06-09 12:20:00,2011-12-10 12:50:00,184
12484.0,Spain,3939.32,4,2011-01-07 14:04:00,2011-12-10 12:50:00,336
12488.0,France,1244.66,3,2011-10-31 10:42:00,2011-12-10 12:50:00,40
12489.0,France,298.93,1,2011-01-07 13:13:00,2011-12-10 12:50:00,336
12490.0,France,4859.93,10,2011-05-09 09:47:00,2011-12-10 12:50:00,215
12491.0,France,424.40000000000003,1,2011-11-01 12:18:00,2011-12-10 12:50:00,39
12492.0,Germany,227.21,2,2011-10-07 15:15:00,2011-12-10 12:50:00,63
12493.0,France,379.74,2,2011-06-27 10:17:00,2011-12-10 12:50:00,166
12494.0,France,1084.1000000000001,7,2010-12-09 11:31:00,2011-12-10 12:50:00,366
12497.0,Germany,953.1,1,2011-09-19 12:29:00,2011-12-10 12:50:00,82
12498.0,Germany,349.70000000000005,3,2011-11-18 12:53:00,2011-12-10 12:50:00,21
12500.0,Germany,4059.82,11,2011-10-06 09:37:00,2011-12-10 12:50:00,65
12501.0,Germany,2025.39,1,2011-01-07 12:28:00,2011-12-10 12:50:00,337
12502.0,Spain,2995.87,5,2011-05-06 08:19:00,2011-12-10 12:50:00,218
12504.0,Germany,428.04999999999995,2,2011-11-09 14:56:00,2011-12-10 12:50:00,30
12506.0,France,73.5,1,2011-04-21 08:54:00,2011-12-10 12:50:00,233
12507.0,Spain,1052.81,3,2011-07-07 10:20:00,2011-12-10 12:50:00,156
12508.0,France,397.88,2,2011-11-13 15:37:00,2011-12-10 12:50:00,26
12509.0,France,158.5,1,2011-02-28 14:45:00,2011-12-10 12:50:00,284
12510.0,Spain,814.5699999999999,2,2011-07-20 10:15:00,2011-12-10 12:50:00,143
12512.0,Israel,132.18,2,2011-10-04 14:55:00,2011-12-10 12:50:00,66
12513.0,France,558.29,1,2011-08-19 10:51:00,2011-12-10 12:50:00,113
12514.0,Italy,1017.68,1,2011-03-17 16:38:00,2011-12-10 12:50:00,267
12515.0,Italy,278.7,1,2010-12-21 15:43:00,2011-12-10 12:50:00,353
12516.0,Germany,1186.06,2,2011-09-23 09:13:00,2011-12-10 12:50:00,78
12517.0,Germany,2301.6,4,2011-08-05 15:02:00,2011-12-10 12:50:00,126
12518.0,Germany,1840.89,5,2011-12-09 10:13:00,2011-12-10 12:50:00,1
12519.0,Germany,276.84,1,2011-10-07 09:26:00,2011-12-10 12:50:00,64
12520.0,Germany,2346.2599999999998,5,2011-03-25 08:50:00,2011-12-10 12:50:00,260
12521.0,Germany,545.68,1,2011-07-20 10:51:00,2011-12-10 12:50:00,143
12522.0,Germany,156.72,2,2011-10-31 15:30:00,2011-12-10 12:50:00,39
12523.0,France,1699.77,11,2011-10-06 17:28:00,2011-12-10 12:50:00,64
12524.0,Germany,3945.72,8,2011-10-07 11:19:00,2011-12-10 12:50:00,64
12526.0,Germany,1172.66,3,2011-12-09 12:09:00,2011-12-10 12:50:00,1
12527.0,Germany,330.71000000000004,3,2011-09-19 11:55:00,2011-12-10 12:50:00,82
12528.0,Germany,1645.48,6,2011-03-08 11:46:00,2011-12-10 12:50:00,277
12530.0,Germany,1500.28,4,2011-08-08 10:59:00,2011-12-10 12:50:00,124
12531.0,Germany,125.22,1,2011-11-25 11:12:00,2011-12-10 12:50:00,15
12532.0,France,313.83000000000004,1,2011-11-09 13:47:00,2011-12-10 12:50:00,30
12534.0,Germany,981.18,1,2011-08-01 10:26:00,2011-12-10 12:50:00,131
12535.0,France,716.35,2,2011-09-09 08:48:00,2011-12-10 12:50:00,92
12536.0,France,4279.71,1,2011-10-11 14:52:00,2011-12-10 12:50:00,59
12538.0,Spain,363.95,1,2011-11-10 17:16:00,2011-12-10 12:50:00,29
12539.0,Spain,5568.35,4,2011-01-27 11:05:00,2011-12-10 12:50:00,317
12540.0,Spain,11580.24,17,2011-09-08 13:38:00,2011-12-10 12:50:00,92
12541.0,Spain,841.18,3,2011-03-04 09:32:00,2011-12-10 12:50:00,281
12544.0,Spain,316.7,1,2011-11-03 16:15:00,2011-12-10 12:50:00,36
12545.0,Spain,832.39,2,2011-09-25 13:39:00,2011-12-10 12:50:00,75
12546.0,Spain,1021.5,2,2011-10-24 12:09:00,2011-12-10 12:50:00,47
12547.0,Spain,151.79999999999998,2,2011-03-04 12:46:00,2011-12-10 12:50:00,281
12548.0,Spain,67.19999999999999,1,2011-06-26 15:35:00,2011-12-10 12:50:00,166
12550.0,Spain,824.83,1,2011-09-21 14:35:00,2011-12-10 12:50:00,79
12551.0,Spain,168.0,1,2010-12-17 11:23:00,2011-12-10 12:50:00,358
12552.0,Italy,317.82,1,2011-10-31 12:11:00,2011-12-10 12:50:00,40
12553.0,France,3278.28,10,2011-07-08 12:00:00,2011-12-10 12:50:00,155
12556.0,Spain,599.56,2,2011-10-20 13:06:00,2011-12-10 12:50:00,50
12557.0,Spain,11990.960000000001,5,2011-07-04 13:19:00,2011-12-10 12:50:00,158
12558.0,USA,269.96,1,2011-12-02 10:41:00,2011-12-10 12:50:00,8
12559.0,Germany,525.71,2,2011-01-24 10:12:00,2011-12-10 12:50:00,320
12560.0,Germany,1918.01,2,2011-12-04 13:54:00,2011-12-10 12:50:00,5
12561.0,Germany,238.85,1,2011-02-10 11:39:00,2011-12-10 12:50:00,303
12562.0,France,3385.7400000000002,7,2011-08-05 08:40:00,2011-12-10 12:50:00,127
12564.0,France,402.9,1,2011-03-23 14:55:00,2011-12-10 12:50:00,261
12565.0,Saudi Arabia,145.92,1,2011-02-24 10:34:00,2011-12-10 12:50:00,289
12566.0,Germany,297.65,1,2011-09-14 14:30:00,2011-12-10 12:50:00,86
12567.0,France,8609.28,10,2011-06-08 09:16:00,2011-12-10 12:50:00,185
12569.0,Germany,3152.69,32,2011-08-09 10:05:00,2011-12-10 12:50:00,123
12571.0,France,519.61,2,2011-10-31 10:19:00,2011-12-10 12:50:00,40
12572.0,Germany,912.42,2,2011-10-19 08:20:00,2011-12-10 12:50:00,52
12573.0,France,160.54000000000002,1,2011-04-26 15:52:00,2011-12-10 12:50:00,227
12574.0,France,182.45000000000002,1,2011-01-28 09:20:00,2011-12-10 12:50:00,316
12576.0,Poland,1315.83,5,2011-02-08 11:31:00,2011-12-10 12:50:00,305
12577.0,France,622.65,3,2011-11-04 13:24:00,2011-12-10 12:50:00,35
12578.0,Italy,2402.51,2,2011-11-18 13:30:00,2011-12-10 12:50:00,21
12579.0,France,386.42,1,2011-09-22 17:15:00,2011-12-10 12:50:00,78
12580.0,Germany,379.7,1,2011-04-07 10:24:00,2011-12-10 12:50:00,247
12581.0,Germany,179.71,1,2011-10-31 08:56:00,2011-12-10 12:50:00,40
12582.0,Finland,351.36,2,2011-02-24 11:42:00,2011-12-10 12:50:00,289
12583.0,France,6705.38,15,2011-07-08 12:22:00,2011-12-10 12:50:00,155
12584.0,Italy,2254.15,9,2011-06-07 13:00:00,2011-12-10 12:50:00,185
12585.0,Germany,1824.1,2,2010-12-23 12:58:00,2011-12-10 12:50:00,351
12586.0,Italy,196.94000000000003,1,2011-11-22 16:24:00,2011-12-10 12:50:00,17
12587.0,Finland,104.0,1,2011-12-02 12:47:00,2011-12-10 12:50:00,8
12588.0,Finland,174.89999999999998,1,2011-10-31 15:01:00,2011-12-10 12:50:00,39
12589.0,France,574.68,2,2011-07-18 12:05:00,2011-12-10 12:50:00,145
12590.0,Germany,9341.26,1,2011-05-12 14:46:00,2011-12-10 12:50:00,211
12591.0,Italy,368.85,1,2011-01-26 14:35:00,2011-12-10 12:50:00,317
12592.0,Germany,401.6,2,2011-09-08 15:04:00,2011-12-10 12:50:00,92
12593.0,France,382.09999999999997,3,2011-05-05 09:29:00,2011-12-10 12:50:00,219
12594.0,Italy,3208.2200000000003,9,2011-06-09 10:05:00,2011-12-10 12:50:00,184
12596.0,Spain,450.27,2,2011-10-19 13:02:00,2011-12-10 12:50:00,51
12597.0,Spain,3195.22,4,2011-06-09 16:04:00,2011-12-10 12:50:00,183
12598.0,France,2807.08,7,2011-11-30 12:18:00,2011-12-10 12:50:00,10
12599.0,France,888.58,7,2011-02-08 13:28:00,2011-12-10 12:50:00,304
12600.0,Germany,2311.04,10,2011-02-03 09:58:00,2011-12-10 12:50:00,310
12601.0,Germany,487.06,5,2011-03-31 10:38:00,2011-12-10 12:50:00,254
12602.0,France,153.12,1,2011-10-12 11:22:00,2011-12-10 12:50:00,59
12603.0,Germany,613.1999999999999,1,2011-11-18 10:42:00,2011-12-10 12:50:00,22
12604.0,France,236.18,2,2011-03-23 12:06:00,2011-12-10 12:50:00,262
12607.0,USA,1579.51,1,2011-10-10 16:06:00,2011-12-10 12:50:00,60
12609.0,Germany,964.85,3,2011-06-06 15:31:00,2011-12-10 12:50:00,186
12610.0,Italy,1747.54,4,2011-08-05 13:52:00,2011-12-10 12:50:00,126
12611.0,Italy,1193.32,1,2011-10-18 13:12:00,2011-12-10 12:50:00,52
12612.0,Germany,668.0400000000001,1,2011-09-26 15:35:00,2011-12-10 12:50:00,74
12613.0,Germany,3092.38,4,2011-05-26 09:18:00,2011-12-10 12:50:00,198
12614.0,Germany,315.6,1,2011-03-07 10:22:00,2011-12-10 12:50:00,278
12615.0,France,2093.19,4,2011-12-07 15:02:00,2011-12-10 12:50:00,2
12616.0,France,641.3,2,2011-09-05 15:17:00,2011-12-10 12:50:00,95
12617.0,France,352.98,1,2011-11-10 14:39:00,2011-12-10 12:50:00,29
12618.0,Italy,137.31,1,2011-11-18 11:10:00,2011-12-10 12:50:00,22
12619.0,Germany,2945.56,8,2011-11-06 11:30:00,2011-12-10 12:50:00,34
12620.0,France,1303.41,3,2011-11-25 10:20:00,2011-12-10 12:50:00,15
12621.0,Germany,12411.67,20,2011-05-09 11:34:00,2011-12-10 12:50:00,215
12622.0,Germany,162.1,1,2011-04-21 16:39:00,2011-12-10 12:50:00,232
12623.0,Germany,269.1,1,2011-03-08 13:50:00,2011-12-10 12:50:00,276
12624.0,France,569.13,2,2011-08-25 15:04:00,2011-12-10 12:50:00,106
12625.0,Germany,2413.82,2,2011-01-24 13:27:00,2011-12-10 12:50:00,319
12626.0,Germany,5954.48,9,2011-10-06 13:30:00,2011-12-10 12:50:00,64
12627.0,Germany,4082.53,6,2011-10-06 15:51:00,2011-12-10 12:50:00,64
12628.0,Germany,732.46,3,2011-11-06 14:26:00,2011-12-10 12:50:00,33
12630.0,Finland,1030.88,2,2011-11-30 10:48:00,2011-12-10 12:50:00,10
12631.0,Finland,480.5,1,2011-10-13 13:53:00,2011-12-10 12:50:00,57
12633.0,Germany,1929.98,4,2011-05-27 10:29:00,2011-12-10 12:50:00,197
12635.0,Germany,1509.18,2,2011-07-08 08:43:00,2011-12-10 12:50:00,155
12637.0,France,5804.9,8,2011-09-09 11:48:00,2011-12-10 12:50:00,92
12638.0,Sweden,511.69,1,2011-11-06 13:11:00,2011-12-10 12:50:00,33
12639.0,Sweden,366.1,1,2011-04-15 12:48:00,2011-12-10 12:50:00,239
12640.0,France,994.58,3,2011-09-19 12:01:00,2011-12-10 12:50:00,82
12641.0,Sweden,145.9,1,2011-08-16 13:26:00,2011-12-10 12:50:00,115
12642.0,Germany,905.26,3,2011-08-24 09:23:00,2011-12-10 12:50:00,108
12643.0,France,3041.64,6,2011-08-03 12:56:00,2011-12-10 12:50:00,128
12644.0,Germany,477.91,1,2011-08-02 10:33:00,2011-12-10 12:50:00,130
12645.0,Germany,1631.18,4,2011-11-06 12:38:00,2011-12-10 12:50:00,34
12646.0,USA,1346.97,2,2011-12-05 10:14:00,2011-12-10 12:50:00,5
12647.0,Germany,3146.82,12,2011-04-08 12:30:00,2011-12-10 12:50:00,246
12648.0,Germany,300.05,1,2011-07-08 11:55:00,2011-12-10 12:50:00,155
12649.0,Germany,569.51,3,2011-08-24 14:41:00,2011-12-10 12:50:00,107
12650.0,France,242.44000000000003,1,2011-12-06 16:34:00,2011-12-10 12:50:00,3
12651.0,France,114.0,1,2011-01-09 12:46:00,2011-12-10 12:50:00,335
12652.0,France,793.98,1,2011-01-12 15:00:00,2011-12-10 12:50:00,331
12653.0,Israel,2209.85,2,2011-02-16 10:53:00,2011-12-10 12:50:00,297
12654.0,Germany,529.98,5,2011-11-29 10:10:00,2011-12-10 12:50:00,11
12656.0,France,3619.17,5,2011-09-28 11:38:00,2011-12-10 12:50:00,73
12657.0,France,1427.18,4,2011-11-28 15:47:00,2011-12-10 12:50:00,11
12658.0,Germany,632.05,1,2011-11-21 10:22:00,2011-12-10 12:50:00,19
12659.0,France,73.68,1,2011-11-10 11:53:00,2011-12-10 12:50:00,30
12660.0,France,227.1,1,2011-11-28 13:26:00,2011-12-10 12:50:00,11
12662.0,Germany,3543.78,11,2011-12-09 11:59:00,2011-12-10 12:50:00,1
12664.0,Finland,4391.88,9,2011-11-04 09:24:00,2011-12-10 12:50:00,36
12665.0,Germany,45.0,1,2011-01-19 08:34:00,2011-12-10 12:50:00,325
12667.0,Finland,460.13,1,2011-10-12 17:00:00,2011-12-10 12:50:00,58
12668.0,Germany,3177.15,4,2011-01-31 13:27:00,2011-12-10 12:50:00,312
12669.0,France,1427.73,2,2011-03-28 10:15:00,2011-12-10 12:50:00,257
12670.0,France,2744.05,5,2011-11-29 15:23:00,2011-12-10 12:50:00,10
12672.0,France,225.89999999999998,1,2011-01-14 09:20:00,2011-12-10 12:50:00,330
12673.0,Germany,574.52,2,2011-12-04 13:55:00,2011-12-10 12:50:00,5
12674.0,France,1844.6,4,2011-09-09 10:51:00,2011-12-10 12:50:00,92
12676.0,Sweden,1091.39,6,2011-08-08 10:01:00,2011-12-10 12:50:00,124
12678.0,France,16331.46,9,2011-06-05 11:53:00,2011-12-10 12:50:00,188
12679.0,France,951.02,4,2011-05-18 12:18:00,2011-12-10 12:50:00,206
12680.0,France,790.81,4,2011-12-09 12:50:00,2011-12-10 12:50:00,1
12681.0,France,12365.54,22,2011-11-09 09:34:00,2011-12-10 12:50:00,31
12682.0,France,11019.82,31,2010-12-09 14:49:00,2011-12-10 12:50:00,365
12683.0,France,7612.57,14,2010-12-09 12:17:00,2011-12-10 12:50:00,366
12684.0,France,2073.63,6,2011-10-07 10:18:00,2011-12-10 12:50:00,64
12685.0,France,2575.08,6,2011-09-08 10:32:00,2011-12-10 12:50:00,93
12686.0,France,71.14,1,2010-12-03 09:51:00,2011-12-10 12:50:00,372
12688.0,Israel,4873.8099999999995,1,2011-08-18 08:49:00,2011-12-10 12:50:00,114
12689.0,France,1139.61,2,2011-08-04 10:04:00,2011-12-10 12:50:00,128
12690.0,France,335.01,1,2011-05-18 09:09:00,2011-12-10 12:50:00,206
12691.0,France,927.8,5,2011-01-24 15:32:00,2011-12-10 12:50:00,319
12693.0,Germany,711.91,4,2011-08-04 17:51:00,2011-12-10 12:50:00,127
12694.0,France,761.67,2,2011-06-09 17:48:00,2011-12-10 12:50:00,183
12695.0,France,582.1,4,2011-10-04 15:02:00,2011-12-10 12:50:00,66
12697.0,Sweden,757.59,3,2011-07-31 14:17:00,2011-12-10 12:50:00,131
12700.0,France,4525.99,4,2011-05-08 16:10:00,2011-12-10 12:50:00,215
12701.0,Germany,725.71,2,2011-09-21 10:47:00,2011-12-10 12:50:00,80
12702.0,Germany,201.0,1,2011-11-20 10:36:00,2011-12-10 12:50:00,20
12703.0,Germany,265.55,1,2011-09-29 17:52:00,2011-12-10 12:50:00,71
12704.0,Finland,1740.84,8,2011-08-04 10:00:00,2011-12-10 12:50:00,128
12705.0,Germany,6382.29,8,2011-04-08 09:54:00,2011-12-10 12:50:00,246
12707.0,France,603.42,1,2011-02-21 08:38:00,2011-12-10 12:50:00,292
12708.0,Germany,2442.91,10,2011-03-07 09:49:00,2011-12-10 12:50:00,278
12709.0,Germany,9400.52,15,2010-12-08 09:49:00,2011-12-10 12:50:00,367
12710.0,Germany,1023.02,3,2011-09-04 12:00:00,2011-12-10 12:50:00,97
12712.0,Germany,3928.13,13,2010-12-09 11:39:00,2011-12-10 12:50:00,366
12713.0,Germany,794.55,1,2011-12-09 12:16:00,2011-12-10 12:50:00,1
12714.0,France,4294.86,5,2011-11-30 15:43:00,2011-12-10 12:50:00,9
12715.0,Sweden,263.36,1,2011-08-25 15:22:00,2011-12-10 12:50:00,106
12716.0,France,963.49,2,2011-12-06 08:55:00,2011-12-10 12:50:00,4
12717.0,Greece,830.98,2,2011-04-08 10:32:00,2011-12-10 12:50:00,246
12718.0,France,202.25,1,2011-09-29 16:38:00,2011-12-10 12:50:00,71
12719.0,France,572.95,2,2011-10-05 14:50:00,2011-12-10 12:50:00,65
12720.0,Germany,5115.7300000000005,25,2011-02-09 10:41:00,2011-12-10 12:50:00,304
12721.0,France,2386.13,6,2011-06-09 17:53:00,2011-12-10 12:50:00,183
12722.0,France,979.63,4,2011-08-17 08:50:00,2011-12-10 12:50:00,115
12723.0,France,707.07,5,2011-12-06 10:19:00,2011-12-10 12:50:00,4
12724.0,France,923.41,4,2011-12-04 16:02:00,2011-12-10 12:50:00,5
12725.0,Italy,371.8,1,2010-12-03 15:45:00,2011-12-10 12:50:00,371
12726.0,France,2411.1,7,2011-05-09 15:12:00,2011-12-10 12:50:00,214
12727.0,France,3440.7,7,2011-09-05 13:38:00,2011-12-10 12:50:00,95
12728.0,France,728.33,4,2011-09-29 15:31:00,2011-12-10 12:50:00,71
12729.0,France,417.01,1,2011-08-18 11:40:00,2011-12-10 12:50:00,114
12731.0,France,18751.91,12,2011-03-31 10:29:00,2011-12-10 12:50:00,254
12732.0,France,218.26000000000002,1,2011-06-13 11:33:00,2011-12-10 12:50:00,180
12733.0,USA,383.95,1,2011-04-19 16:19:00,2011-12-10 12:50:00,234
12734.0,France,110.39999999999999,1,2010-12-22 12:47:00,2011-12-10 12:50:00,353
